Region,season,year,Metrics,values
East Coast South Island,Spring,2002,Nevents,0.25
East Coast South Island,Spring,2002,Mean_Intensity,1.271122391
East Coast South Island,Spring,2002,Maximum_Intensity,1.790175172
East Coast South Island,Spring,2002,Cumulative_Intensity,2.753281376
East Coast South Island,Spring,2003,Number_MHW_days,9.0625
East Coast South Island,Spring,2003,Nevents,0.625
East Coast South Island,Spring,2003,Mean_Intensity,1.545251308
East Coast South Island,Spring,2003,Maximum_Intensity,2.458439924
East Coast South Island,Spring,2003,Cumulative_Intensity,14.75480673
East Coast South Island,Spring,2004,Number_MHW_days,0
East Coast South Island,Spring,2004,Nevents,0
East Coast South Island,Spring,2004,Mean_Intensity,0
East Coast South Island,Spring,2004,Maximum_Intensity,0
East Coast South Island,Spring,2004,Cumulative_Intensity,0
East Coast South Island,Spring,2005,Number_MHW_days,29.5625
East Coast South Island,Spring,2005,Nevents,2.625
East Coast South Island,Spring,2005,Mean_Intensity,1.290677661
East Coast South Island,Spring,2005,Maximum_Intensity,1.838881295
East Coast South Island,Spring,2005,Cumulative_Intensity,38.39870579
East Coast South Island,Spring,2006,Number_MHW_days,1.25
East Coast South Island,Spring,2006,Nevents,0.25
East Coast South Island,Spring,2006,Mean_Intensity,1.188295139
East Coast South Island,Spring,2006,Maximum_Intensity,1.308850124
East Coast South Island,Spring,2006,Cumulative_Intensity,1.485368924
East Coast South Island,Spring,2007,Number_MHW_days,5
East Coast South Island,Spring,2007,Nevents,0.9375
East Coast South Island,Spring,2007,Mean_Intensity,1.573579259
East Coast South Island,Spring,2007,Maximum_Intensity,1.986807088
East Coast South Island,Spring,2007,Cumulative_Intensity,7.938606133
East Coast South Island,Spring,2008,Number_MHW_days,1.875
East Coast South Island,Spring,2008,Nevents,0.375
East Coast South Island,Spring,2008,Mean_Intensity,1.45209331
East Coast South Island,Spring,2008,Maximum_Intensity,1.854099987
East Coast South Island,Spring,2008,Cumulative_Intensity,2.722674957
East Coast South Island,Spring,2009,Number_MHW_days,0.3125
East Coast South Island,Spring,2009,Nevents,0.0625
East Coast South Island,Spring,2009,Mean_Intensity,1.127920053
East Coast South Island,Spring,2009,Maximum_Intensity,1.512100076
East Coast South Island,Spring,2009,Cumulative_Intensity,0.352475017
East Coast South Island,Spring,2010,Number_MHW_days,9.375
East Coast South Island,Spring,2010,Nevents,1.0625
East Coast South Island,Spring,2010,Mean_Intensity,2.13851806
East Coast South Island,Spring,2010,Maximum_Intensity,2.876362443
East Coast South Island,Spring,2010,Cumulative_Intensity,19.63291203
East Coast South Island,Spring,2011,Number_MHW_days,0.3125
East Coast South Island,Spring,2011,Nevents,0.0625
East Coast South Island,Spring,2011,Mean_Intensity,1.061220114
East Coast South Island,Spring,2011,Maximum_Intensity,1.202299695
East Coast South Island,Spring,2011,Cumulative_Intensity,0.331631286
East Coast South Island,Spring,2012,Number_MHW_days,0
East Coast South Island,Spring,2012,Nevents,0
East Coast South Island,Spring,2012,Mean_Intensity,0
East Coast South Island,Spring,2012,Maximum_Intensity,0
East Coast South Island,Spring,2012,Cumulative_Intensity,0
East Coast South Island,Spring,2013,Number_MHW_days,52.375
East Coast South Island,Spring,2013,Nevents,2.6875
East Coast South Island,Spring,2013,Mean_Intensity,1.403477192
East Coast South Island,Spring,2013,Maximum_Intensity,2.346618786
East Coast South Island,Spring,2013,Cumulative_Intensity,76.00913759
East Coast South Island,Spring,2014,Number_MHW_days,9.5
East Coast South Island,Spring,2014,Nevents,1.5
East Coast South Island,Spring,2014,Mean_Intensity,1.210107827
East Coast South Island,Spring,2014,Maximum_Intensity,1.572846682
East Coast South Island,Spring,2014,Cumulative_Intensity,11.66209373
East Coast South Island,Spring,2015,Number_MHW_days,0.0625
East Coast South Island,Spring,2015,Nevents,0.0625
East Coast South Island,Spring,2015,Mean_Intensity,1.106000343
East Coast South Island,Spring,2015,Maximum_Intensity,1.106000343
East Coast South Island,Spring,2015,Cumulative_Intensity,0.069125021
East Coast South Island,Spring,2016,Number_MHW_days,2.75
East Coast South Island,Spring,2016,Nevents,0.5625
East Coast South Island,Spring,2016,Mean_Intensity,1.117466125
East Coast South Island,Spring,2016,Maximum_Intensity,1.263288914
East Coast South Island,Spring,2016,Cumulative_Intensity,3.065643802
East Coast South Island,Spring,2017,Number_MHW_days,47.375
East Coast South Island,Spring,2017,Nevents,2.875
East Coast South Island,Spring,2017,Mean_Intensity,1.694012853
East Coast South Island,Spring,2017,Maximum_Intensity,3.349356329
East Coast South Island,Spring,2017,Cumulative_Intensity,80.58919431
East Coast South Island,Spring,2018,Number_MHW_days,31.6875
East Coast South Island,Spring,2018,Nevents,3.3125
East Coast South Island,Spring,2018,Mean_Intensity,1.383389982
East Coast South Island,Spring,2018,Maximum_Intensity,2.416018733
East Coast South Island,Spring,2018,Cumulative_Intensity,44.17850051
East Coast South Island,Spring,2019,Number_MHW_days,5.625
East Coast South Island,Spring,2019,Nevents,1.125
East Coast South Island,Spring,2019,Mean_Intensity,1.357035277
East Coast South Island,Spring,2019,Maximum_Intensity,1.620078588
East Coast South Island,Spring,2019,Cumulative_Intensity,8.331237977
East Coast South Island,Spring,2020,Number_MHW_days,25.125
East Coast South Island,Spring,2020,Nevents,3
East Coast South Island,Spring,2020,Mean_Intensity,1.3662031
East Coast South Island,Spring,2020,Maximum_Intensity,2.192268833
East Coast South Island,Spring,2020,Cumulative_Intensity,34.01113149
East Coast South Island,Spring,2021,Number_MHW_days,31.125
East Coast South Island,Spring,2021,Nevents,3.375
East Coast South Island,Spring,2021,Mean_Intensity,1.274096843
East Coast South Island,Spring,2021,Maximum_Intensity,1.958274933
East Coast South Island,Spring,2021,Cumulative_Intensity,40.27767543
Southland,Summer,1982,Number_MHW_days,0
Southland,Summer,1982,Nevents,0
Southland,Summer,1982,Mean_Intensity,0
Southland,Summer,1982,Maximum_Intensity,0
Southland,Summer,1982,Cumulative_Intensity,0
Southland,Summer,1983,Number_MHW_days,2.057142857
Southland,Summer,1983,Nevents,0.428571429
Southland,Summer,1983,Mean_Intensity,1.767723046
Southland,Summer,1983,Maximum_Intensity,2.233566733
Southland,Summer,1983,Cumulative_Intensity,3.692808595
Southland,Summer,1984,Number_MHW_days,5.457142857
Southland,Summer,1984,Nevents,1.057142857
Southland,Summer,1984,Mean_Intensity,1.995468066
Southland,Summer,1984,Maximum_Intensity,2.442974278
Southland,Summer,1984,Cumulative_Intensity,10.47051721
Southland,Summer,1985,Number_MHW_days,8.8
Southland,Summer,1985,Nevents,1.342857143
Southland,Summer,1985,Mean_Intensity,1.90946363
Southland,Summer,1985,Maximum_Intensity,2.504402729
Southland,Summer,1985,Cumulative_Intensity,16.75355145
Southland,Summer,1986,Number_MHW_days,16.34285714
Southland,Summer,1986,Nevents,1.285714286
Southland,Summer,1986,Mean_Intensity,1.652102807
Southland,Summer,1986,Maximum_Intensity,2.153709195
Southland,Summer,1986,Cumulative_Intensity,26.21957703
Southland,Summer,1987,Number_MHW_days,15.82857143
Southland,Summer,1987,Nevents,1.142857143
Southland,Summer,1987,Mean_Intensity,2.064385412
Southland,Summer,1987,Maximum_Intensity,2.837980087
Southland,Summer,1987,Cumulative_Intensity,31.62708279
Southland,Summer,1988,Number_MHW_days,3.285714286
Southland,Summer,1988,Nevents,0.542857143
Southland,Summer,1988,Mean_Intensity,1.489610516
Southland,Summer,1988,Maximum_Intensity,1.688006001
Southland,Summer,1988,Cumulative_Intensity,4.808051495
Southland,Summer,1989,Number_MHW_days,7.057142857
Southland,Summer,1989,Nevents,0.8
Southland,Summer,1989,Mean_Intensity,1.506906669
Southland,Summer,1989,Maximum_Intensity,1.881119985
Southland,Summer,1989,Cumulative_Intensity,10.42413714
Southland,Summer,1990,Number_MHW_days,4.428571429
Southland,Summer,1990,Nevents,0.657142857
Southland,Summer,1990,Mean_Intensity,1.264947446
Southland,Summer,1990,Maximum_Intensity,1.438226109
Southland,Summer,1990,Cumulative_Intensity,5.606728477
Southland,Summer,1991,Number_MHW_days,0
Southland,Summer,1991,Nevents,0
Southland,Summer,1991,Mean_Intensity,0
Southland,Summer,1991,Maximum_Intensity,0
Southland,Summer,1991,Cumulative_Intensity,0
Southland,Summer,1992,Number_MHW_days,6.657142857
Southland,Summer,1992,Nevents,0.914285714
Southland,Summer,1992,Mean_Intensity,1.61288095
Southland,Summer,1992,Maximum_Intensity,1.965033356
Southland,Summer,1992,Cumulative_Intensity,10.85106585
Southland,Summer,1993,Number_MHW_days,0.714285714
Southland,Summer,1993,Nevents,0.171428571
Southland,Summer,1993,Mean_Intensity,1.34122225
Southland,Summer,1993,Maximum_Intensity,1.479466571
Southland,Summer,1993,Cumulative_Intensity,0.951494296
Southland,Summer,1994,Number_MHW_days,15.08571429
Southland,Summer,1994,Nevents,1.142857143
Southland,Summer,1994,Mean_Intensity,1.710458994
Southland,Summer,1994,Maximum_Intensity,2.218697018
Southland,Summer,1994,Cumulative_Intensity,26.79363972
Southland,Summer,1995,Number_MHW_days,0.142857143
Southland,Summer,1995,Nevents,0.028571429
Southland,Summer,1995,Mean_Intensity,1.573520061
Southland,Summer,1995,Maximum_Intensity,1.766900114
Southland,Summer,1995,Cumulative_Intensity,0.22478858
Southland,Summer,1996,Number_MHW_days,6.628571429
Southland,Summer,1996,Nevents,0.942857143
Southland,Summer,1996,Mean_Intensity,1.326582442
Southland,Summer,1996,Maximum_Intensity,1.619510464
Southland,Summer,1996,Cumulative_Intensity,8.614162769
Southland,Summer,1997,Number_MHW_days,0
Southland,Summer,1997,Nevents,0
Southland,Summer,1997,Mean_Intensity,0
Southland,Summer,1997,Maximum_Intensity,0
Southland,Summer,1997,Cumulative_Intensity,0
Southland,Summer,1998,Number_MHW_days,3.114285714
Southland,Summer,1998,Nevents,0.457142857
Southland,Summer,1998,Mean_Intensity,1.882287652
Southland,Summer,1998,Maximum_Intensity,2.35553321
Southland,Summer,1998,Cumulative_Intensity,5.891514241
Southland,Summer,1999,Number_MHW_days,20.17142857
Southland,Summer,1999,Nevents,1.628571429
Southland,Summer,1999,Mean_Intensity,1.721466837
Southland,Summer,1999,Maximum_Intensity,2.586117098
Southland,Summer,1999,Cumulative_Intensity,34.67440302
Southland,Summer,2000,Number_MHW_days,3.228571429
Southland,Summer,2000,Nevents,0.485714286
Southland,Summer,2000,Mean_Intensity,1.428125462
Southland,Summer,2000,Maximum_Intensity,1.64385892
Southland,Summer,2000,Cumulative_Intensity,4.405505776
Southland,Summer,2001,Number_MHW_days,19.62857143
Southland,Summer,2001,Nevents,1.114285714
Southland,Summer,2001,Mean_Intensity,1.729013815
Southland,Summer,2001,Maximum_Intensity,2.196987919
Southland,Summer,2001,Cumulative_Intensity,33.74213122
Southland,Summer,2002,Number_MHW_days,7.371428571
Southland,Summer,2002,Nevents,1.314285714
Southland,Summer,2002,Mean_Intensity,1.562315671
Southland,Summer,2002,Maximum_Intensity,1.935303599
Southland,Summer,2002,Cumulative_Intensity,11.38867702
Southland,Summer,2003,Number_MHW_days,0
Southland,Summer,2003,Nevents,0
Southland,Summer,2003,Mean_Intensity,0
Southland,Summer,2003,Maximum_Intensity,0
Southland,Summer,2003,Cumulative_Intensity,0
Southland,Summer,2004,Number_MHW_days,0
Southland,Summer,2004,Nevents,0
Southland,Summer,2004,Mean_Intensity,0
Southland,Summer,2004,Maximum_Intensity,0
Southland,Summer,2004,Cumulative_Intensity,0
Southland,Summer,2005,Number_MHW_days,20.42857143
Southland,Summer,2005,Nevents,2.257142857
Southland,Summer,2005,Mean_Intensity,1.761725745
Southland,Summer,2005,Maximum_Intensity,2.761959906
Southland,Summer,2005,Cumulative_Intensity,35.67476586
Southland,Summer,2006,Number_MHW_days,0.714285714
Southland,Summer,2006,Nevents,0.371428571
Southland,Summer,2006,Mean_Intensity,1.35625167
Southland,Summer,2006,Maximum_Intensity,1.377541676
Southland,Summer,2006,Cumulative_Intensity,0.874897115
Southland,Summer,2007,Number_MHW_days,0
Southland,Summer,2007,Nevents,0
Southland,Summer,2007,Mean_Intensity,0
Southland,Summer,2007,Maximum_Intensity,0
Southland,Summer,2007,Cumulative_Intensity,0
Southland,Summer,2008,Number_MHW_days,0.228571429
Southland,Summer,2008,Nevents,0.057142857
Southland,Summer,2008,Mean_Intensity,2.209662395
Southland,Summer,2008,Maximum_Intensity,2.897000114
Southland,Summer,2008,Cumulative_Intensity,0.50506569
Southland,Summer,2009,Number_MHW_days,0.228571429
Southland,Summer,2009,Nevents,0.085714286
Southland,Summer,2009,Mean_Intensity,1.915406873
Southland,Summer,2009,Maximum_Intensity,2.559100134
Southland,Summer,2009,Cumulative_Intensity,0.499025678
Southland,Summer,2010,Number_MHW_days,13.02857143
Southland,Summer,2010,Nevents,1.885714286
Southland,Summer,2010,Mean_Intensity,1.662690452
Southland,Summer,2010,Maximum_Intensity,2.185593426
Southland,Summer,2010,Cumulative_Intensity,22.43001463
Southland,Summer,2011,Number_MHW_days,6.657142857
Southland,Summer,2011,Nevents,1.114285714
Southland,Summer,2011,Mean_Intensity,1.885222205
Southland,Summer,2011,Maximum_Intensity,2.429090899
Southland,Summer,2011,Cumulative_Intensity,12.75884842
Southland,Summer,2012,Number_MHW_days,1.6
Southland,Summer,2012,Nevents,0.171428571
Southland,Summer,2012,Mean_Intensity,1.861700379
Southland,Summer,2012,Maximum_Intensity,2.538116889
Southland,Summer,2012,Cumulative_Intensity,3.065980145
Southland,Summer,2013,Number_MHW_days,16.2
Southland,Summer,2013,Nevents,2.142857143
Southland,Summer,2013,Mean_Intensity,1.783455814
Southland,Summer,2013,Maximum_Intensity,2.812029359
Southland,Summer,2013,Cumulative_Intensity,29.7848289
Southland,Summer,2014,Number_MHW_days,15.14285714
Southland,Summer,2014,Nevents,1.428571429
Southland,Summer,2014,Mean_Intensity,1.791313667
Southland,Summer,2014,Maximum_Intensity,2.501988582
Southland,Summer,2014,Cumulative_Intensity,27.11679728
Southland,Summer,2015,Number_MHW_days,26.2
Southland,Summer,2015,Nevents,3.057142857
Southland,Summer,2015,Mean_Intensity,1.856944284
Southland,Summer,2015,Maximum_Intensity,2.80644286
Southland,Summer,2015,Cumulative_Intensity,48.51247395
Southland,Summer,2016,Number_MHW_days,8.771428571
Southland,Summer,2016,Nevents,1.085714286
Southland,Summer,2016,Mean_Intensity,1.536860235
Southland,Summer,2016,Maximum_Intensity,1.954799829
Southland,Summer,2016,Cumulative_Intensity,13.7920599
Southland,Summer,2017,Number_MHW_days,29.77142857
Southland,Summer,2017,Nevents,1.314285714
Southland,Summer,2017,Mean_Intensity,2.622867234
Southland,Summer,2017,Maximum_Intensity,3.737514352
Southland,Summer,2017,Cumulative_Intensity,77.7831139
Southland,Summer,2018,Number_MHW_days,75.11428571
Southland,Summer,2018,Nevents,3.2
Southland,Summer,2018,Mean_Intensity,2.352111063
Southland,Summer,2018,Maximum_Intensity,4.005525785
Southland,Summer,2018,Cumulative_Intensity,175.6113165
Southland,Summer,2019,Number_MHW_days,9.742857143
Southland,Summer,2019,Nevents,1.771428571
Southland,Summer,2019,Mean_Intensity,1.730364227
Southland,Summer,2019,Maximum_Intensity,2.352379868
Southland,Summer,2019,Cumulative_Intensity,18.02817408
Southland,Summer,2020,Number_MHW_days,4.257142857
Southland,Summer,2020,Nevents,0.742857143
Southland,Summer,2020,Mean_Intensity,1.655706343
Southland,Summer,2020,Maximum_Intensity,1.923772755
Southland,Summer,2020,Cumulative_Intensity,7.272851584
Southland,Summer,2021,Number_MHW_days,24.4
Southland,Summer,2021,Nevents,1.857142857
Southland,Summer,2021,Mean_Intensity,1.661895068
Southland,Summer,2021,Maximum_Intensity,2.301788484
Southland,Summer,2021,Cumulative_Intensity,41.32938593
Southland,Autumn,1982,Number_MHW_days,0
Southland,Autumn,1982,Nevents,0
Southland,Autumn,1982,Mean_Intensity,0
Southland,Autumn,1982,Maximum_Intensity,0
Southland,Autumn,1982,Cumulative_Intensity,0
Southland,Autumn,1983,Number_MHW_days,0
Southland,Autumn,1983,Nevents,0
Southland,Autumn,1983,Mean_Intensity,0
Southland,Autumn,1983,Maximum_Intensity,0
Southland,Autumn,1983,Cumulative_Intensity,0
Southland,Autumn,1984,Number_MHW_days,12.05714286
Southland,Autumn,1984,Nevents,1.171428571
Southland,Autumn,1984,Mean_Intensity,1.320686523
Southland,Autumn,1984,Maximum_Intensity,1.671470607
Southland,Autumn,1984,Cumulative_Intensity,16.40863712
Southland,Autumn,1985,Number_MHW_days,10.22857143
Southland,Autumn,1985,Nevents,1.2
Southland,Autumn,1985,Mean_Intensity,1.486425892
Southland,Autumn,1985,Maximum_Intensity,1.915385137
Southland,Autumn,1985,Cumulative_Intensity,15.20783714
Southland,Autumn,1986,Number_MHW_days,6.657142857
Southland,Autumn,1986,Nevents,0.885714286
Southland,Autumn,1986,Mean_Intensity,1.205641335
Southland,Autumn,1986,Maximum_Intensity,1.467544903
Southland,Autumn,1986,Cumulative_Intensity,8.13361412
Southland,Autumn,1987,Number_MHW_days,0
Southland,Autumn,1987,Nevents,0
Southland,Autumn,1987,Mean_Intensity,0
Southland,Autumn,1987,Maximum_Intensity,0
Southland,Autumn,1987,Cumulative_Intensity,0
Southland,Autumn,1988,Number_MHW_days,0
Southland,Autumn,1988,Nevents,0
Southland,Autumn,1988,Mean_Intensity,0
Southland,Autumn,1988,Maximum_Intensity,0
Southland,Autumn,1988,Cumulative_Intensity,0
Southland,Autumn,1989,Number_MHW_days,0.571428571
Southland,Autumn,1989,Nevents,0.114285714
Southland,Autumn,1989,Mean_Intensity,1.085115
Southland,Autumn,1989,Maximum_Intensity,1.219424866
Southland,Autumn,1989,Cumulative_Intensity,0.620065714
Southland,Autumn,1990,Number_MHW_days,0.514285714
Southland,Autumn,1990,Nevents,0.085714286
Southland,Autumn,1990,Mean_Intensity,1.009516652
Southland,Autumn,1990,Maximum_Intensity,1.081599835
Southland,Autumn,1990,Cumulative_Intensity,0.519179992
Southland,Autumn,1991,Number_MHW_days,0
Southland,Autumn,1991,Nevents,0
Southland,Autumn,1991,Mean_Intensity,0
Southland,Autumn,1991,Maximum_Intensity,0
Southland,Autumn,1991,Cumulative_Intensity,0
Southland,Autumn,1992,Number_MHW_days,0
Southland,Autumn,1992,Nevents,0
Southland,Autumn,1992,Mean_Intensity,0
Southland,Autumn,1992,Maximum_Intensity,0
Southland,Autumn,1992,Cumulative_Intensity,0
Southland,Autumn,1993,Number_MHW_days,0.228571429
Southland,Autumn,1993,Nevents,0.114285714
Southland,Autumn,1993,Mean_Intensity,1.55149989
Southland,Autumn,1993,Maximum_Intensity,1.569399771
Southland,Autumn,1993,Cumulative_Intensity,0.354628546
Southland,Autumn,1994,Number_MHW_days,0.885714286
Southland,Autumn,1994,Nevents,0.428571429
Southland,Autumn,1994,Mean_Intensity,1.954268467
Southland,Autumn,1994,Maximum_Intensity,2.132945966
Southland,Autumn,1994,Cumulative_Intensity,1.512765568
Southland,Autumn,1995,Number_MHW_days,4.085714286
Southland,Autumn,1995,Nevents,0.6
Southland,Autumn,1995,Mean_Intensity,1.118617222
Southland,Autumn,1995,Maximum_Intensity,1.290061162
Southland,Autumn,1995,Cumulative_Intensity,4.588125818
Southland,Autumn,1996,Number_MHW_days,6.6
Southland,Autumn,1996,Nevents,1.171428571
Southland,Autumn,1996,Mean_Intensity,1.244541275
Southland,Autumn,1996,Maximum_Intensity,1.40044238
Southland,Autumn,1996,Cumulative_Intensity,7.904211564
Southland,Autumn,1997,Number_MHW_days,0
Southland,Autumn,1997,Nevents,0
Southland,Autumn,1997,Mean_Intensity,0
Southland,Autumn,1997,Maximum_Intensity,0
Southland,Autumn,1997,Cumulative_Intensity,0
Southland,Autumn,1998,Number_MHW_days,0
Southland,Autumn,1998,Nevents,0
Southland,Autumn,1998,Mean_Intensity,0
Southland,Autumn,1998,Maximum_Intensity,0
Southland,Autumn,1998,Cumulative_Intensity,0
Southland,Autumn,1999,Number_MHW_days,41.25714286
Southland,Autumn,1999,Nevents,2.314285714
Southland,Autumn,1999,Mean_Intensity,1.599302564
Southland,Autumn,1999,Maximum_Intensity,2.529080099
Southland,Autumn,1999,Cumulative_Intensity,66.23994102
Southland,Autumn,2000,Number_MHW_days,10.02857143
Southland,Autumn,2000,Nevents,1.342857143
Southland,Autumn,2000,Mean_Intensity,1.120282715
Southland,Autumn,2000,Maximum_Intensity,1.286474115
Southland,Autumn,2000,Cumulative_Intensity,11.35309419
Southland,Autumn,2001,Number_MHW_days,45.42857143
Southland,Autumn,2001,Nevents,3.142857143
Southland,Autumn,2001,Mean_Intensity,1.421257134
Southland,Autumn,2001,Maximum_Intensity,2.054894266
Southland,Autumn,2001,Cumulative_Intensity,64.53781441
Southland,Autumn,2002,Number_MHW_days,17.02857143
Southland,Autumn,2002,Nevents,1.857142857
Southland,Autumn,2002,Mean_Intensity,1.307814304
Southland,Autumn,2002,Maximum_Intensity,1.719602862
Southland,Autumn,2002,Cumulative_Intensity,22.11390853
Southland,Autumn,2003,Number_MHW_days,0.942857143
Southland,Autumn,2003,Nevents,0.171428571
Southland,Autumn,2003,Mean_Intensity,1.742664349
Southland,Autumn,2003,Maximum_Intensity,2.073199847
Southland,Autumn,2003,Cumulative_Intensity,1.637474195
Southland,Autumn,2004,Number_MHW_days,0
Southland,Autumn,2004,Nevents,0
Southland,Autumn,2004,Mean_Intensity,0
Southland,Autumn,2004,Maximum_Intensity,0
Southland,Autumn,2004,Cumulative_Intensity,0
Southland,Autumn,2005,Number_MHW_days,4.657142857
Southland,Autumn,2005,Nevents,0.542857143
Southland,Autumn,2005,Mean_Intensity,1.400961045
Southland,Autumn,2005,Maximum_Intensity,1.589200012
Southland,Autumn,2005,Cumulative_Intensity,6.545025752
Southland,Autumn,2006,Number_MHW_days,14.37142857
Southland,Autumn,2006,Nevents,1.714285714
Southland,Autumn,2006,Mean_Intensity,1.213502409
Southland,Autumn,2006,Maximum_Intensity,1.475067646
Southland,Autumn,2006,Cumulative_Intensity,17.8443342
Southland,Autumn,2007,Number_MHW_days,1.628571429
Southland,Autumn,2007,Nevents,0.171428571
Southland,Autumn,2007,Mean_Intensity,1.468098627
Southland,Autumn,2007,Maximum_Intensity,2.616249847
Southland,Autumn,2007,Cumulative_Intensity,2.44402277
Southland,Autumn,2008,Number_MHW_days,13.05714286
Southland,Autumn,2008,Nevents,1.314285714
Southland,Autumn,2008,Mean_Intensity,1.301104501
Southland,Autumn,2008,Maximum_Intensity,1.655555611
Southland,Autumn,2008,Cumulative_Intensity,17.21340018
Southland,Autumn,2009,Number_MHW_days,1.742857143
Southland,Autumn,2009,Nevents,0.257142857
Southland,Autumn,2009,Mean_Intensity,1.274112586
Southland,Autumn,2009,Maximum_Intensity,1.499955611
Southland,Autumn,2009,Cumulative_Intensity,2.214525674
Southland,Autumn,2010,Number_MHW_days,0.142857143
Southland,Autumn,2010,Nevents,0.028571429
Southland,Autumn,2010,Mean_Intensity,1.71219942
Southland,Autumn,2010,Maximum_Intensity,1.933299161
Southland,Autumn,2010,Cumulative_Intensity,0.244599917
Southland,Autumn,2011,Number_MHW_days,0.285714286
Southland,Autumn,2011,Nevents,0.057142857
Southland,Autumn,2011,Mean_Intensity,1.03578005
Southland,Autumn,2011,Maximum_Intensity,1.112899962
Southland,Autumn,2011,Cumulative_Intensity,0.295937157
Southland,Autumn,2012,Number_MHW_days,1.857142857
Southland,Autumn,2012,Nevents,0.314285714
Southland,Autumn,2012,Mean_Intensity,1.200902472
Southland,Autumn,2012,Maximum_Intensity,1.295554625
Southland,Autumn,2012,Cumulative_Intensity,2.235751524
Southland,Autumn,2013,Number_MHW_days,37.02857143
Southland,Autumn,2013,Nevents,2.771428571
Southland,Autumn,2013,Mean_Intensity,1.347101716
Southland,Autumn,2013,Maximum_Intensity,1.926365647
Southland,Autumn,2013,Cumulative_Intensity,50.43761695
Southland,Autumn,2014,Number_MHW_days,17.2
Southland,Autumn,2014,Nevents,1.485714286
Southland,Autumn,2014,Mean_Intensity,1.484485772
Southland,Autumn,2014,Maximum_Intensity,1.996106275
Southland,Autumn,2014,Cumulative_Intensity,25.19721163
Southland,Autumn,2015,Number_MHW_days,4.885714286
Southland,Autumn,2015,Nevents,0.742857143
Southland,Autumn,2015,Mean_Intensity,1.362729899
Southland,Autumn,2015,Maximum_Intensity,1.645161141
Southland,Autumn,2015,Cumulative_Intensity,6.467594166
Southland,Autumn,2016,Number_MHW_days,50.37142857
Southland,Autumn,2016,Nevents,3.028571429
Southland,Autumn,2016,Mean_Intensity,1.450162612
Southland,Autumn,2016,Maximum_Intensity,2.103965702
Southland,Autumn,2016,Cumulative_Intensity,74.37077152
Southland,Autumn,2017,Number_MHW_days,8.8
Southland,Autumn,2017,Nevents,0.885714286
Southland,Autumn,2017,Mean_Intensity,1.2591942
Southland,Autumn,2017,Maximum_Intensity,1.58663901
Southland,Autumn,2017,Cumulative_Intensity,11.2074143
Southland,Autumn,2018,Number_MHW_days,63.17142857
Southland,Autumn,2018,Nevents,1.971428571
Southland,Autumn,2018,Mean_Intensity,1.820082467
Southland,Autumn,2018,Maximum_Intensity,2.786065669
Southland,Autumn,2018,Cumulative_Intensity,112.0680944
Southland,Autumn,2019,Number_MHW_days,75.54285714
Southland,Autumn,2019,Nevents,1.485714286
Southland,Autumn,2019,Mean_Intensity,1.55882818
Southland,Autumn,2019,Maximum_Intensity,2.400857169
Southland,Autumn,2019,Cumulative_Intensity,117.5412115
Southland,Autumn,2020,Number_MHW_days,1.314285714
Southland,Autumn,2020,Nevents,0.228571429
Southland,Autumn,2020,Mean_Intensity,1.092867518
Southland,Autumn,2020,Maximum_Intensity,1.234412572
Southland,Autumn,2020,Cumulative_Intensity,1.408891467
Southland,Autumn,2021,Number_MHW_days,55.28571429
Southland,Autumn,2021,Nevents,1.571428571
Southland,Autumn,2021,Mean_Intensity,1.310809323
Southland,Autumn,2021,Maximum_Intensity,1.833511456
Southland,Autumn,2021,Cumulative_Intensity,72.54344786
Southland,Winter,1982,Number_MHW_days,0
Southland,Winter,1982,Nevents,0
Southland,Winter,1982,Mean_Intensity,0
Southland,Winter,1982,Maximum_Intensity,0
Southland,Winter,1982,Cumulative_Intensity,0
Southland,Winter,1983,Number_MHW_days,0
Southland,Winter,1983,Nevents,0
Southland,Winter,1983,Mean_Intensity,0
Southland,Winter,1983,Maximum_Intensity,0
Southland,Winter,1983,Cumulative_Intensity,0
Southland,Winter,1984,Number_MHW_days,0
Southland,Winter,1984,Nevents,0
Southland,Winter,1984,Mean_Intensity,0
Southland,Winter,1984,Maximum_Intensity,0
Southland,Winter,1984,Cumulative_Intensity,0
Southland,Winter,1985,Number_MHW_days,18.37142857
Southland,Winter,1985,Nevents,1.942857143
Southland,Winter,1985,Mean_Intensity,1.155357746
Southland,Winter,1985,Maximum_Intensity,1.421103007
Southland,Winter,1985,Cumulative_Intensity,21.24566574
Southland,Winter,1986,Number_MHW_days,0
Southland,Winter,1986,Nevents,0
Southland,Winter,1986,Mean_Intensity,0
Southland,Winter,1986,Maximum_Intensity,0
Southland,Winter,1986,Cumulative_Intensity,0
Southland,Winter,1987,Number_MHW_days,0
Southland,Winter,1987,Nevents,0
Southland,Winter,1987,Mean_Intensity,0
Southland,Winter,1987,Maximum_Intensity,0
Southland,Winter,1987,Cumulative_Intensity,0
Southland,Winter,1988,Number_MHW_days,0
Southland,Winter,1988,Nevents,0
Southland,Winter,1988,Mean_Intensity,0
Southland,Winter,1988,Maximum_Intensity,0
Southland,Winter,1988,Cumulative_Intensity,0
Southland,Winter,1989,Number_MHW_days,14.42857143
Southland,Winter,1989,Nevents,1.085714286
Southland,Winter,1989,Mean_Intensity,1.190716958
Southland,Winter,1989,Maximum_Intensity,1.635203805
Southland,Winter,1989,Cumulative_Intensity,17.98347432
Southland,Winter,1990,Number_MHW_days,0.342857143
