ECOREGION,season,year,Metrics,values
Snares Island,Summer,1982,Nevents,0
Snares Island,Summer,1982,Mean_Intensity,0
Snares Island,Summer,1982,Maximum_Intensity,0
Snares Island,Summer,1982,Cumulative_Intensity,0
Snares Island,Summer,1983,Number_MHW_days,0
Snares Island,Summer,1983,Nevents,0
Snares Island,Summer,1983,Mean_Intensity,0
Snares Island,Summer,1983,Maximum_Intensity,0
Snares Island,Summer,1983,Cumulative_Intensity,0
Snares Island,Summer,1984,Number_MHW_days,2.25
Snares Island,Summer,1984,Nevents,0.75
Snares Island,Summer,1984,Mean_Intensity,1.672088948228624
Snares Island,Summer,1984,Maximum_Intensity,1.8461333969116207
Snares Island,Summer,1984,Cumulative_Intensity,3.762200133514404
Snares Island,Summer,1985,Number_MHW_days,2.25
Snares Island,Summer,1985,Nevents,1.25
Snares Island,Summer,1985,Mean_Intensity,1.2941250445048011
Snares Island,Summer,1985,Maximum_Intensity,1.5494751716613768
Snares Island,Summer,1985,Cumulative_Intensity,2.895800076293945
Snares Island,Summer,1986,Number_MHW_days,8.25
Snares Island,Summer,1986,Nevents,1.5
Snares Island,Summer,1986,Mean_Intensity,1.2777909172532054
Snares Island,Summer,1986,Maximum_Intensity,1.4601249904632572
Snares Island,Summer,1986,Cumulative_Intensity,10.5602995136261
Snares Island,Summer,1987,Number_MHW_days,14
Snares Island,Summer,1987,Nevents,1
Snares Island,Summer,1987,Mean_Intensity,1.9601624489103044
Snares Island,Summer,1987,Maximum_Intensity,2.604675019073486
Snares Island,Summer,1987,Cumulative_Intensity,27.44227428474426
Snares Island,Summer,1988,Number_MHW_days,0
Snares Island,Summer,1988,Nevents,0
Snares Island,Summer,1988,Mean_Intensity,0
Snares Island,Summer,1988,Maximum_Intensity,0
Snares Island,Summer,1988,Cumulative_Intensity,0
Snares Island,Summer,1989,Number_MHW_days,22.25
Snares Island,Summer,1989,Nevents,2
Snares Island,Summer,1989,Mean_Intensity,1.3960833235501773
Snares Island,Summer,1989,Maximum_Intensity,1.873324866485596
Snares Island,Summer,1989,Cumulative_Intensity,31.09217620162964
Snares Island,Summer,1990,Number_MHW_days,0
Snares Island,Summer,1990,Nevents,0
Snares Island,Summer,1990,Mean_Intensity,0
Snares Island,Summer,1990,Maximum_Intensity,0
Snares Island,Summer,1990,Cumulative_Intensity,0
Snares Island,Summer,1991,Number_MHW_days,0
Snares Island,Summer,1991,Nevents,0
Snares Island,Summer,1991,Mean_Intensity,0
Snares Island,Summer,1991,Maximum_Intensity,0
Snares Island,Summer,1991,Cumulative_Intensity,0
Snares Island,Summer,1992,Number_MHW_days,1.25
Snares Island,Summer,1992,Nevents,0.25
Snares Island,Summer,1992,Mean_Intensity,1.3182202288818357
Snares Island,Summer,1992,Maximum_Intensity,1.4014002670288086
Snares Island,Summer,1992,Cumulative_Intensity,1.6477752861022945
Snares Island,Summer,1993,Number_MHW_days,0
Snares Island,Summer,1993,Nevents,0
Snares Island,Summer,1993,Mean_Intensity,0
Snares Island,Summer,1993,Maximum_Intensity,0
Snares Island,Summer,1993,Cumulative_Intensity,0
Snares Island,Summer,1994,Number_MHW_days,9.5
Snares Island,Summer,1994,Nevents,1
Snares Island,Summer,1994,Mean_Intensity,1.2459057368577129
Snares Island,Summer,1994,Maximum_Intensity,1.702274904632569
Snares Island,Summer,1994,Cumulative_Intensity,11.809424961853027
Snares Island,Summer,1995,Number_MHW_days,0
Snares Island,Summer,1995,Nevents,0
Snares Island,Summer,1995,Mean_Intensity,0
Snares Island,Summer,1995,Maximum_Intensity,0
Snares Island,Summer,1995,Cumulative_Intensity,0
Snares Island,Summer,1996,Number_MHW_days,0
Snares Island,Summer,1996,Nevents,0
Snares Island,Summer,1996,Mean_Intensity,0
Snares Island,Summer,1996,Maximum_Intensity,0
Snares Island,Summer,1996,Cumulative_Intensity,0
Snares Island,Summer,1997,Number_MHW_days,0
Snares Island,Summer,1997,Nevents,0
Snares Island,Summer,1997,Mean_Intensity,0
Snares Island,Summer,1997,Maximum_Intensity,0
Snares Island,Summer,1997,Cumulative_Intensity,0
Snares Island,Summer,1998,Number_MHW_days,0
Snares Island,Summer,1998,Nevents,0
Snares Island,Summer,1998,Mean_Intensity,0
Snares Island,Summer,1998,Maximum_Intensity,0
Snares Island,Summer,1998,Cumulative_Intensity,0
Snares Island,Summer,1999,Number_MHW_days,23.75
Snares Island,Summer,1999,Nevents,1.5
Snares Island,Summer,1999,Mean_Intensity,1.6291489259240102
Snares Island,Summer,1999,Maximum_Intensity,2.4496749237060547
Snares Island,Summer,1999,Cumulative_Intensity,38.645649799728396
Snares Island,Summer,2000,Number_MHW_days,14.75
Snares Island,Summer,2000,Nevents,2
Snares Island,Summer,2000,Mean_Intensity,1.366112873082842
Snares Island,Summer,2000,Maximum_Intensity,1.7951499237060542
Snares Island,Summer,2000,Cumulative_Intensity,20.170775247955323
Snares Island,Summer,2001,Number_MHW_days,23.25
Snares Island,Summer,2001,Nevents,2
Snares Island,Summer,2001,Mean_Intensity,1.5356886545464437
Snares Island,Summer,2001,Maximum_Intensity,2.260800038146973
Snares Island,Summer,2001,Cumulative_Intensity,35.73439933242798
Snares Island,Summer,2002,Number_MHW_days,11.25
Snares Island,Summer,2002,Nevents,2
Snares Island,Summer,2002,Mean_Intensity,1.4502614779437673
Snares Island,Summer,2002,Maximum_Intensity,1.651899876022339
Snares Island,Summer,2002,Cumulative_Intensity,16.375124618530275
Snares Island,Summer,2003,Number_MHW_days,0
Snares Island,Summer,2003,Nevents,0
Snares Island,Summer,2003,Mean_Intensity,0
Snares Island,Summer,2003,Maximum_Intensity,0
Snares Island,Summer,2003,Cumulative_Intensity,0
Snares Island,Summer,2004,Number_MHW_days,0
Snares Island,Summer,2004,Nevents,0
Snares Island,Summer,2004,Mean_Intensity,0
Snares Island,Summer,2004,Maximum_Intensity,0
Snares Island,Summer,2004,Cumulative_Intensity,0
Snares Island,Summer,2005,Number_MHW_days,23
Snares Island,Summer,2005,Nevents,1
Snares Island,Summer,2005,Mean_Intensity,1.5681249825850776
Snares Island,Summer,2005,Maximum_Intensity,3.145449980926514
Snares Island,Summer,2005,Cumulative_Intensity,36.06687459945679
Snares Island,Summer,2006,Number_MHW_days,1
Snares Island,Summer,2006,Nevents,1
Snares Island,Summer,2006,Mean_Intensity,1.091450066757202
Snares Island,Summer,2006,Maximum_Intensity,1.091450066757202
Snares Island,Summer,2006,Cumulative_Intensity,1.091450066757202
Snares Island,Summer,2007,Number_MHW_days,0
Snares Island,Summer,2007,Nevents,0
Snares Island,Summer,2007,Mean_Intensity,0
Snares Island,Summer,2007,Maximum_Intensity,0
Snares Island,Summer,2007,Cumulative_Intensity,0
Snares Island,Summer,2008,Number_MHW_days,10.75
Snares Island,Summer,2008,Nevents,1
Snares Island,Summer,2008,Mean_Intensity,1.3428239982406094
Snares Island,Summer,2008,Maximum_Intensity,1.6110249713897704
Snares Island,Summer,2008,Cumulative_Intensity,14.507074723434448
Snares Island,Summer,2009,Number_MHW_days,0
Snares Island,Summer,2009,Nevents,0
Snares Island,Summer,2009,Mean_Intensity,0
Snares Island,Summer,2009,Maximum_Intensity,0
Snares Island,Summer,2009,Cumulative_Intensity,0
Snares Island,Summer,2010,Number_MHW_days,0
Snares Island,Summer,2010,Nevents,0
Snares Island,Summer,2010,Mean_Intensity,0
Snares Island,Summer,2010,Maximum_Intensity,0
Snares Island,Summer,2010,Cumulative_Intensity,0
Snares Island,Summer,2011,Number_MHW_days,5.25
Snares Island,Summer,2011,Nevents,1
Snares Island,Summer,2011,Mean_Intensity,1.4426089045715331
Snares Island,Summer,2011,Maximum_Intensity,1.9860997838338215
Snares Island,Summer,2011,Cumulative_Intensity,7.564375133514404
Snares Island,Summer,2012,Number_MHW_days,5.25
Snares Island,Summer,2012,Nevents,0.75
Snares Island,Summer,2012,Mean_Intensity,1.2395428843906948
Snares Island,Summer,2012,Maximum_Intensity,1.4282667429606122
Snares Island,Summer,2012,Cumulative_Intensity,6.507600143051148
Snares Island,Summer,2013,Number_MHW_days,0
Snares Island,Summer,2013,Nevents,0
Snares Island,Summer,2013,Mean_Intensity,0
Snares Island,Summer,2013,Maximum_Intensity,0
Snares Island,Summer,2013,Cumulative_Intensity,0
Snares Island,Summer,2014,Number_MHW_days,13.25
Snares Island,Summer,2014,Nevents,1
Snares Island,Summer,2014,Mean_Intensity,1.2073199407529829
Snares Island,Summer,2014,Maximum_Intensity,1.6001749046325684
Snares Island,Summer,2014,Cumulative_Intensity,16.234149513626097
Snares Island,Summer,2015,Number_MHW_days,12
Snares Island,Summer,2015,Nevents,1.75
Snares Island,Summer,2015,Mean_Intensity,1.9206538310906827
Snares Island,Summer,2015,Maximum_Intensity,2.7600749237060547
Snares Island,Summer,2015,Cumulative_Intensity,22.930149790191653
Snares Island,Summer,2016,Number_MHW_days,0
Snares Island,Summer,2016,Nevents,0
Snares Island,Summer,2016,Mean_Intensity,0
Snares Island,Summer,2016,Maximum_Intensity,0
Snares Island,Summer,2016,Cumulative_Intensity,0
Snares Island,Summer,2017,Number_MHW_days,31
Snares Island,Summer,2017,Nevents,1
Snares Island,Summer,2017,Mean_Intensity,1.7359588300520374
Snares Island,Summer,2017,Maximum_Intensity,2.1634997901916506
Snares Island,Summer,2017,Cumulative_Intensity,53.81472373161316
Snares Island,Summer,2018,Number_MHW_days,84.25
Snares Island,Summer,2018,Nevents,3
Snares Island,Summer,2018,Mean_Intensity,2.1072372048921544
Snares Island,Summer,2018,Maximum_Intensity,3.472574542236328
Snares Island,Summer,2018,Cumulative_Intensity,177.44777554359436
Snares Island,Summer,2019,Number_MHW_days,0.5
Snares Island,Summer,2019,Nevents,0.25
Snares Island,Summer,2019,Mean_Intensity,1.3825999237060547
Snares Island,Summer,2019,Maximum_Intensity,1.529600152587891
Snares Island,Summer,2019,Cumulative_Intensity,0.6912999618530273
Snares Island,Summer,2020,Number_MHW_days,0
Snares Island,Summer,2020,Nevents,0
Snares Island,Summer,2020,Mean_Intensity,0
Snares Island,Summer,2020,Maximum_Intensity,0
Snares Island,Summer,2020,Cumulative_Intensity,0
Snares Island,Summer,2021,Number_MHW_days,13.75
Snares Island,Summer,2021,Nevents,1.75
Snares Island,Summer,2021,Mean_Intensity,1.3801106948158957
Snares Island,Summer,2021,Maximum_Intensity,1.6765250190734862
Snares Island,Summer,2021,Cumulative_Intensity,18.94854984741211
Snares Island,Autumn,1982,Number_MHW_days,0
Snares Island,Autumn,1982,Nevents,0
Snares Island,Autumn,1982,Mean_Intensity,0
Snares Island,Autumn,1982,Maximum_Intensity,0
Snares Island,Autumn,1982,Cumulative_Intensity,0
Snares Island,Autumn,1983,Number_MHW_days,0
Snares Island,Autumn,1983,Nevents,0
Snares Island,Autumn,1983,Mean_Intensity,0
Snares Island,Autumn,1983,Maximum_Intensity,0
Snares Island,Autumn,1983,Cumulative_Intensity,0
Snares Island,Autumn,1984,Number_MHW_days,19.75
Snares Island,Autumn,1984,Nevents,1.75
Snares Island,Autumn,1984,Mean_Intensity,1.3973081417946587
Snares Island,Autumn,1984,Maximum_Intensity,2.010125228881836
Snares Island,Autumn,1984,Cumulative_Intensity,27.376150534057615
Snares Island,Autumn,1985,Number_MHW_days,17
Snares Island,Autumn,1985,Nevents,2
Snares Island,Autumn,1985,Mean_Intensity,1.2438723809428176
Snares Island,Autumn,1985,Maximum_Intensity,1.6888250762939454
Snares Island,Autumn,1985,Cumulative_Intensity,20.988125915527345
Snares Island,Autumn,1986,Number_MHW_days,10
Snares Island,Autumn,1986,Nevents,1
Snares Island,Autumn,1986,Mean_Intensity,1.3697710357390622
Snares Island,Autumn,1986,Maximum_Intensity,1.6920251049041748
Snares Island,Autumn,1986,Cumulative_Intensity,13.551000791549681
Snares Island,Autumn,1987,Number_MHW_days,0
Snares Island,Autumn,1987,Nevents,0
Snares Island,Autumn,1987,Mean_Intensity,0
Snares Island,Autumn,1987,Maximum_Intensity,0
Snares Island,Autumn,1987,Cumulative_Intensity,0
Snares Island,Autumn,1988,Number_MHW_days,0
Snares Island,Autumn,1988,Nevents,0
Snares Island,Autumn,1988,Mean_Intensity,0
Snares Island,Autumn,1988,Maximum_Intensity,0
Snares Island,Autumn,1988,Cumulative_Intensity,0
Snares Island,Autumn,1989,Number_MHW_days,6.25
Snares Island,Autumn,1989,Nevents,1
Snares Island,Autumn,1989,Mean_Intensity,1.1043800729031035
Snares Island,Autumn,1989,Maximum_Intensity,1.1818336385091144
Snares Island,Autumn,1989,Cumulative_Intensity,6.934325190734864
Snares Island,Autumn,1990,Number_MHW_days,0
Snares Island,Autumn,1990,Nevents,0
Snares Island,Autumn,1990,Mean_Intensity,0
Snares Island,Autumn,1990,Maximum_Intensity,0
Snares Island,Autumn,1990,Cumulative_Intensity,0
Snares Island,Autumn,1991,Number_MHW_days,0
Snares Island,Autumn,1991,Nevents,0
Snares Island,Autumn,1991,Mean_Intensity,0
Snares Island,Autumn,1991,Maximum_Intensity,0
Snares Island,Autumn,1991,Cumulative_Intensity,0
Snares Island,Autumn,1992,Number_MHW_days,0
Snares Island,Autumn,1992,Nevents,0
Snares Island,Autumn,1992,Mean_Intensity,0
Snares Island,Autumn,1992,Maximum_Intensity,0
Snares Island,Autumn,1992,Cumulative_Intensity,0
Snares Island,Autumn,1993,Number_MHW_days,0
Snares Island,Autumn,1993,Nevents,0
Snares Island,Autumn,1993,Mean_Intensity,0
Snares Island,Autumn,1993,Maximum_Intensity,0
Snares Island,Autumn,1993,Cumulative_Intensity,0
Snares Island,Autumn,1994,Number_MHW_days,0
Snares Island,Autumn,1994,Nevents,0
Snares Island,Autumn,1994,Mean_Intensity,0
Snares Island,Autumn,1994,Maximum_Intensity,0
Snares Island,Autumn,1994,Cumulative_Intensity,0
Snares Island,Autumn,1995,Number_MHW_days,0
Snares Island,Autumn,1995,Nevents,0
Snares Island,Autumn,1995,Mean_Intensity,0
Snares Island,Autumn,1995,Maximum_Intensity,0
Snares Island,Autumn,1995,Cumulative_Intensity,0
Snares Island,Autumn,1996,Number_MHW_days,1.5
Snares Island,Autumn,1996,Nevents,0.25
Snares Island,Autumn,1996,Mean_Intensity,1.2090667493184404
Snares Island,Autumn,1996,Maximum_Intensity,1.4116003051757815
Snares Island,Autumn,1996,Cumulative_Intensity,1.8136001239776607
Snares Island,Autumn,1997,Number_MHW_days,0
Snares Island,Autumn,1997,Nevents,0
Snares Island,Autumn,1997,Mean_Intensity,0
Snares Island,Autumn,1997,Maximum_Intensity,0
Snares Island,Autumn,1997,Cumulative_Intensity,0
Snares Island,Autumn,1998,Number_MHW_days,0
Snares Island,Autumn,1998,Nevents,0
Snares Island,Autumn,1998,Mean_Intensity,0
Snares Island,Autumn,1998,Maximum_Intensity,0
Snares Island,Autumn,1998,Cumulative_Intensity,0
Snares Island,Autumn,1999,Number_MHW_days,59.5
Snares Island,Autumn,1999,Nevents,4
Snares Island,Autumn,1999,Mean_Intensity,1.391073102382032
Snares Island,Autumn,1999,Maximum_Intensity,2.2021501049041743
Snares Island,Autumn,1999,Cumulative_Intensity,82.80627596321106
Snares Island,Autumn,2000,Number_MHW_days,13.5
Snares Island,Autumn,2000,Nevents,1.75
Snares Island,Autumn,2000,Mean_Intensity,1.1425194716410203
Snares Island,Autumn,2000,Maximum_Intensity,1.4369501335144044
Snares Island,Autumn,2000,Cumulative_Intensity,15.456949837875365
Snares Island,Autumn,2001,Number_MHW_days,34.5
Snares Island,Autumn,2001,Nevents,2.75
Snares Island,Autumn,2001,Mean_Intensity,1.311881902675533
Snares Island,Autumn,2001,Maximum_Intensity,1.9164998474121093
Snares Island,Autumn,2001,Cumulative_Intensity,45.05419934196472
Snares Island,Autumn,2002,Number_MHW_days,9.25
Snares Island,Autumn,2002,Nevents,1.25
Snares Island,Autumn,2002,Mean_Intensity,1.072389504787657
Snares Island,Autumn,2002,Maximum_Intensity,1.214649837875366
Snares Island,Autumn,2002,Cumulative_Intensity,9.859224322891237
Snares Island,Autumn,2003,Number_MHW_days,0
Snares Island,Autumn,2003,Nevents,0
Snares Island,Autumn,2003,Mean_Intensity,0
Snares Island,Autumn,2003,Maximum_Intensity,0
Snares Island,Autumn,2003,Cumulative_Intensity,0
Snares Island,Autumn,2004,Number_MHW_days,0
Snares Island,Autumn,2004,Nevents,0
Snares Island,Autumn,2004,Mean_Intensity,0
Snares Island,Autumn,2004,Maximum_Intensity,0
Snares Island,Autumn,2004,Cumulative_Intensity,0
Snares Island,Autumn,2005,Number_MHW_days,1.25
Snares Island,Autumn,2005,Nevents,0.5
Snares Island,Autumn,2005,Mean_Intensity,1.0730083778381352
Snares Island,Autumn,2005,Maximum_Intensity,1.1204000953674322
Snares Island,Autumn,2005,Cumulative_Intensity,1.3357000286102299
Snares Island,Autumn,2006,Number_MHW_days,16.5
Snares Island,Autumn,2006,Nevents,2
Snares Island,Autumn,2006,Mean_Intensity,1.1641051852357513
Snares Island,Autumn,2006,Maximum_Intensity,1.4773001621246342
Snares Island,Autumn,2006,Cumulative_Intensity,19.092125524520874
Snares Island,Autumn,2007,Number_MHW_days,0
Snares Island,Autumn,2007,Nevents,0
Snares Island,Autumn,2007,Mean_Intensity,0
Snares Island,Autumn,2007,Maximum_Intensity,0
Snares Island,Autumn,2007,Cumulative_Intensity,0
Snares Island,Autumn,2008,Number_MHW_days,3
Snares Island,Autumn,2008,Nevents,0.5
Snares Island,Autumn,2008,Mean_Intensity,1.2202500794728597
Snares Island,Autumn,2008,Maximum_Intensity,1.4985003433227533
Snares Island,Autumn,2008,Cumulative_Intensity,3.6607502384185793
Snares Island,Autumn,2009,Number_MHW_days,4.75
Snares Island,Autumn,2009,Nevents,0.75
Snares Island,Autumn,2009,Mean_Intensity,1.1702790679640998
Snares Island,Autumn,2009,Maximum_Intensity,1.319233358764648
Snares Island,Autumn,2009,Cumulative_Intensity,5.592825171661377
Snares Island,Autumn,2010,Number_MHW_days,0
Snares Island,Autumn,2010,Nevents,0
Snares Island,Autumn,2010,Mean_Intensity,0
Snares Island,Autumn,2010,Maximum_Intensity,0
Snares Island,Autumn,2010,Cumulative_Intensity,0
Snares Island,Autumn,2011,Number_MHW_days,2.75
Snares Island,Autumn,2011,Nevents,0.5
Snares Island,Autumn,2011,Mean_Intensity,1.1158816812896728
Snares Island,Autumn,2011,Maximum_Intensity,1.2046502288818353
Snares Island,Autumn,2011,Cumulative_Intensity,3.0708750286102293
Snares Island,Autumn,2012,Number_MHW_days,0.5
Snares Island,Autumn,2012,Nevents,0.25
Snares Island,Autumn,2012,Mean_Intensity,1.0189500953674315
Snares Island,Autumn,2012,Maximum_Intensity,1.089400038146973
Snares Island,Autumn,2012,Cumulative_Intensity,0.5094750476837158
Snares Island,Autumn,2013,Number_MHW_days,59.25
Snares Island,Autumn,2013,Nevents,2.75
Snares Island,Autumn,2013,Mean_Intensity,1.3022012669987504
Snares Island,Autumn,2013,Maximum_Intensity,2.0089499141693112
Snares Island,Autumn,2013,Cumulative_Intensity,77.0623742275238
Snares Island,Autumn,2014,Number_MHW_days,5
Snares Island,Autumn,2014,Nevents,0.75
Snares Island,Autumn,2014,Mean_Intensity,1.255297635699075
Snares Island,Autumn,2014,Maximum_Intensity,1.4410999999999998
Snares Island,Autumn,2014,Cumulative_Intensity,6.278725104904174
Snares Island,Autumn,2015,Number_MHW_days,18.5
Snares Island,Autumn,2015,Nevents,2
Snares Island,Autumn,2015,Mean_Intensity,1.1869213460810044
Snares Island,Autumn,2015,Maximum_Intensity,1.5531999523162843
Snares Island,Autumn,2015,Cumulative_Intensity,22.013775400543214
Snares Island,Autumn,2016,Number_MHW_days,44.25
Snares Island,Autumn,2016,Nevents,2
Snares Island,Autumn,2016,Mean_Intensity,1.5657753223316169
Snares Island,Autumn,2016,Maximum_Intensity,2.571325019073486
Snares Island,Autumn,2016,Cumulative_Intensity,69.24122364578247
Snares Island,Autumn,2017,Number_MHW_days,11.25
Snares Island,Autumn,2017,Nevents,2.25
Snares Island,Autumn,2017,Mean_Intensity,1.1980161353111267
Snares Island,Autumn,2017,Maximum_Intensity,1.5820749809265133
Snares Island,Autumn,2017,Cumulative_Intensity,13.369224580383303
Snares Island,Autumn,2018,Number_MHW_days,50.25
Snares Island,Autumn,2018,Nevents,1
Snares Island,Autumn,2018,Mean_Intensity,2.097338033140341
Snares Island,Autumn,2018,Maximum_Intensity,2.908500219345093
Snares Island,Autumn,2018,Cumulative_Intensity,105.29702574386597
Snares Island,Autumn,2019,Number_MHW_days,73.25
Snares Island,Autumn,2019,Nevents,2.75
Snares Island,Autumn,2019,Mean_Intensity,1.6023964017124552
Snares Island,Autumn,2019,Maximum_Intensity,2.5445497520446776
Snares Island,Autumn,2019,Cumulative_Intensity,117.24445046730042
Snares Island,Autumn,2020,Number_MHW_days,2.75
Snares Island,Autumn,2020,Nevents,0.5
Snares Island,Autumn,2020,Mean_Intensity,1.0129917016347252
Snares Island,Autumn,2020,Maximum_Intensity,1.137700324249268
Snares Island,Autumn,2020,Cumulative_Intensity,2.7656751144409184
Snares Island,Autumn,2021,Number_MHW_days,61.5
Snares Island,Autumn,2021,Nevents,2.75
Snares Island,Autumn,2021,Mean_Intensity,1.3835287748564613
Snares Island,Autumn,2021,Maximum_Intensity,1.9644999904632567
Snares Island,Autumn,2021,Cumulative_Intensity,85.0796248664856
Snares Island,Winter,1982,Number_MHW_days,0
Snares Island,Winter,1982,Nevents,0
Snares Island,Winter,1982,Mean_Intensity,0
Snares Island,Winter,1982,Maximum_Intensity,0
Snares Island,Winter,1982,Cumulative_Intensity,0
Snares Island,Winter,1983,Number_MHW_days,0
Snares Island,Winter,1983,Nevents,0
Snares Island,Winter,1983,Mean_Intensity,0
Snares Island,Winter,1983,Maximum_Intensity,0
Snares Island,Winter,1983,Cumulative_Intensity,0
Snares Island,Winter,1984,Number_MHW_days,0
Snares Island,Winter,1984,Nevents,0
Snares Island,Winter,1984,Mean_Intensity,0
Snares Island,Winter,1984,Maximum_Intensity,0
Snares Island,Winter,1984,Cumulative_Intensity,0
Snares Island,Winter,1985,Number_MHW_days,23.5
Snares Island,Winter,1985,Nevents,2.25
Snares Island,Winter,1985,Mean_Intensity,1.1459544024063797
Snares Island,Winter,1985,Maximum_Intensity,1.5159247711181636
Snares Island,Winter,1985,Cumulative_Intensity,26.822300772476197
Snares Island,Winter,1986,Number_MHW_days,0
Snares Island,Winter,1986,Nevents,0
Snares Island,Winter,1986,Mean_Intensity,0
Snares Island,Winter,1986,Maximum_Intensity,0
Snares Island,Winter,1986,Cumulative_Intensity,0
Snares Island,Winter,1987,Number_MHW_days,0
Snares Island,Winter,1987,Nevents,0
Snares Island,Winter,1987,Mean_Intensity,0
Snares Island,Winter,1987,Maximum_Intensity,0
Snares Island,Winter,1987,Cumulative_Intensity,0
Snares Island,Winter,1988,Number_MHW_days,0
Snares Island,Winter,1988,Nevents,0
Snares Island,Winter,1988,Mean_Intensity,0
Snares Island,Winter,1988,Maximum_Intensity,0
Snares Island,Winter,1988,Cumulative_Intensity,0
Snares Island,Winter,1989,Number_MHW_days,43.75
Snares Island,Winter,1989,Nevents,3
Snares Island,Winter,1989,Mean_Intensity,1.2826638132391799
Snares Island,Winter,1989,Maximum_Intensity,1.8769750667572018
Snares Island,Winter,1989,Cumulative_Intensity,56.12457663078308
Snares Island,Winter,1990,Number_MHW_days,0
Snares Island,Winter,1990,Nevents,0
Snares Island,Winter,1990,Mean_Intensity,0
Snares Island,Winter,1990,Maximum_Intensity,0
Snares Island,Winter,1990,Cumulative_Intensity,0
Snares Island,Winter,1991,Number_MHW_days,0
Snares Island,Winter,1991,Nevents,0
Snares Island,Winter,1991,Mean_Intensity,0
Snares Island,Winter,1991,Maximum_Intensity,0
Snares Island,Winter,1991,Cumulative_Intensity,0
Snares Island,Winter,1992,Number_MHW_days,0
Snares Island,Winter,1992,Nevents,0
Snares Island,Winter,1992,Mean_Intensity,0
Snares Island,Winter,1992,Maximum_Intensity,0
Snares Island,Winter,1992,Cumulative_Intensity,0
Snares Island,Winter,1993,Number_MHW_days,0
Snares Island,Winter,1993,Nevents,0
Snares Island,Winter,1993,Mean_Intensity,0
Snares Island,Winter,1993,Maximum_Intensity,0
Snares Island,Winter,1993,Cumulative_Intensity,0
Snares Island,Winter,1994,Number_MHW_days,0
Snares Island,Winter,1994,Nevents,0
Snares Island,Winter,1994,Mean_Intensity,0
Snares Island,Winter,1994,Maximum_Intensity,0
Snares Island,Winter,1994,Cumulative_Intensity,0
Snares Island,Winter,1995,Number_MHW_days,0
Snares Island,Winter,1995,Nevents,0
Snares Island,Winter,1995,Mean_Intensity,0
Snares Island,Winter,1995,Maximum_Intensity,0
Snares Island,Winter,1995,Cumulative_Intensity,0
Snares Island,Winter,1996,Number_MHW_days,0
Snares Island,Winter,1996,Nevents,0
Snares Island,Winter,1996,Mean_Intensity,0
Snares Island,Winter,1996,Maximum_Intensity,0
Snares Island,Winter,1996,Cumulative_Intensity,0
Snares Island,Winter,1997,Number_MHW_days,7.25
Snares Island,Winter,1997,Nevents,1
Snares Island,Winter,1997,Mean_Intensity,1.1039279566807139
Snares Island,Winter,1997,Maximum_Intensity,1.2268664759318035
Snares Island,Winter,1997,Cumulative_Intensity,8.111474837875367
Snares Island,Winter,1998,Number_MHW_days,0
Snares Island,Winter,1998,Nevents,0
Snares Island,Winter,1998,Mean_Intensity,0
Snares Island,Winter,1998,Maximum_Intensity,0
Snares Island,Winter,1998,Cumulative_Intensity,0
Snares Island,Winter,1999,Number_MHW_days,32.75
Snares Island,Winter,1999,Nevents,1
Snares Island,Winter,1999,Mean_Intensity,1.2802661878713821
Snares Island,Winter,1999,Maximum_Intensity,1.8115252002716065
Snares Island,Winter,1999,Cumulative_Intensity,41.90847524795532
Snares Island,Winter,2000,Number_MHW_days,32
Snares Island,Winter,2000,Nevents,2
Snares Island,Winter,2000,Mean_Intensity,1.3357725366611186
Snares Island,Winter,2000,Maximum_Intensity,2.347574933242798
Snares Island,Winter,2000,Cumulative_Intensity,42.43979892234802
Snares Island,Winter,2001,Number_MHW_days,17
Snares Island,Winter,2001,Nevents,2.75
Snares Island,Winter,2001,Mean_Intensity,1.132584456409299
Snares Island,Winter,2001,Maximum_Intensity,1.397000171661377
Snares Island,Winter,2001,Cumulative_Intensity,19.45690005722046
Snares Island,Winter,2002,Number_MHW_days,0
Snares Island,Winter,2002,Nevents,0
Snares Island,Winter,2002,Mean_Intensity,0
Snares Island,Winter,2002,Maximum_Intensity,0
Snares Island,Winter,2002,Cumulative_Intensity,0
Snares Island,Winter,2003,Number_MHW_days,12.25
Snares Island,Winter,2003,Nevents,1.5
Snares Island,Winter,2003,Mean_Intensity,1.0586213769758048
Snares Island,Winter,2003,Maximum_Intensity,1.2550250381469725
Snares Island,Winter,2003,Cumulative_Intensity,12.844374828338623
Snares Island,Winter,2004,Number_MHW_days,0
Snares Island,Winter,2004,Nevents,0
Snares Island,Winter,2004,Mean_Intensity,0
Snares Island,Winter,2004,Maximum_Intensity,0
Snares Island,Winter,2004,Cumulative_Intensity,0
Snares Island,Winter,2005,Number_MHW_days,2.25
Snares Island,Winter,2005,Nevents,0.5
Snares Island,Winter,2005,Mean_Intensity,1.0352824370574951
Snares Island,Winter,2005,Maximum_Intensity,1.0968499427795413
Snares Island,Winter,2005,Cumulative_Intensity,2.325649866485596
Snares Island,Winter,2006,Number_MHW_days,14.75
Snares Island,Winter,2006,Nevents,1.5
Snares Island,Winter,2006,Mean_Intensity,1.1315117896699338
Snares Island,Winter,2006,Maximum_Intensity,1.4219750572204592
Snares Island,Winter,2006,Cumulative_Intensity,16.521974656677248
Snares Island,Winter,2007,Number_MHW_days,0
Snares Island,Winter,2007,Nevents,0
Snares Island,Winter,2007,Mean_Intensity,0
